,Unnamed: 0,placekey,safegraph_place_id,parent_placekey,parent_safegraph_place_id,location_name,safegraph_brand_ids,brands,top_category,sub_category,naics_code,latitude,longitude,street_address,city,region,postal_code,iso_country_code,phone_number,open_hours,category_tags,opened_on,closed_on,tracking_opened_since,tracking_closed_since
133631,133787,22f-224@63s-whf-6kz,sg:1e2d227b1f124f219adc1ddbee0d5975,222-222@63s-whf-3nq,sg:04a64aef2b9541a19c771d494f77f120,Hagerstown Surgical Clinic,,,Offices of Physicians,Offices of Physicians (except Mental Health Specialists),621111.0,39.621741,-77.682255,11110 Medical Campus Rd Ste 100,Robinwood,MD,21742,US,13017144325.0,,,,,,2019-07
133689,133845,zzw-222@63s-whm-p5f,sg:22a3e63e5fbd4c3b9bd1dd2224f388f2,,,Sears Nickens Terri,,,Offices of Physicians,Offices of Physicians (except Mental Health Specialists),621111.0,39.636311,-77.691214,1180 Professional Ct,Hagerstown,MD,21740,US,13017913045.0,,,,2020-01,,2019-07
138445,138608,227-224@63s-wh9-jy9,sg:4d2c5ddcaea44e4e8a2942b6a2a03c0c,,,Hair by Sabrina Shipley,,,Personal Care Services,Beauty Salons,812112.0,39.693386,-77.743166,18018 Maugans Ave,Maugansville,MD,21740,US,12405273512.0,,,,,,2019-07
142586,142753,22v-222@63s-whr-92k,sg:532e1e307c4f41898c6d71ab4730226b,,,Christs Church Academy,,,Elementary and Secondary Schools,Elementary and Secondary Schools,611110.0,39.648496,-77.718674,401 Jonathan St,Hagerstown,MD,21740,US,,,,,,,2019-07
148420,148595,zzw-222@63s-ws3-d9z,sg:bcb15456283b43d28547c054205e0865,,,What A Tan,,,Personal Care Services,Other Personal Care Services,812199.0,39.629988,-77.764994,108 Railway Ln,Halfway,MD,21740,US,13017911888.0,"{ ""Mon"": [[""9:00"", ""18:00""]], ""Tue"": [[""9:00"", ""18:00""]], ""Wed"": [[""9:00"", ""18:00""]], ""Thu"": [[""9:00"", ""18:00""]], ""Fri"": [[""9:00"", ""18:00""]], ""Sat"": [[""9:00"", ""18:00""]], ""Sun"": [[""9:00"", ""18:00""]] }",,,,,2019-07
151389,151569,22b-222@63s-whq-jd9,sg:79c45cdb0b50462f8eb294329cbba492,,,CASA Citizens Assisting and Sheltering the Abused,,,"Community Food and Housing, and Emergency and Other Relief Services",Temporary Shelters,624221.0,39.64034,-77.72613299999999,116 W Baltimore St,Hagerstown,MD,21740,US,,,,,,,2019-07
154508,154688,22f-222@63s-whq-psq,sg:39ebac5632d34b268bb881c97c5eba92,,,Allegany Chiropractic Center,,,Offices of Other Health Practitioners,Offices of Chiropractors,621310.0,39.634342,-77.719101,376 Mill St,Hagerstown,MD,21740,US,13017390090.0,"{ ""Mon"": [[""8:00"", ""17:30""]], ""Tue"": [[""12:00"", ""17:30""]], ""Wed"": [[""8:00"", ""17:30""]], ""Thu"": [[""8:00"", ""17:30""]], ""Fri"": [[""8:00"", ""12:30""]], ""Sat"": [], ""Sun"": [] }",,,,,2019-07
157813,157996,223-222@63s-wsb-vpv,sg:0fe0d659a97b4b759423e2a054a1446d,,,Brothers Pizza City Park,,,Restaurants and Other Eating Places,Full-Service Restaurants,722511.0,39.631028,-77.733684,736 Virginia Ave,Hagerstown,MD,21740,US,12403474935.0,"{ ""Mon"": [[""10:30"", ""22:00""]], ""Tue"": [[""10:30"", ""22:00""]], ""Wed"": [[""10:30"", ""22:00""]], ""Thu"": [[""10:30"", ""22:00""]], ""Fri"": [[""10:30"", ""23:00""]], ""Sat"": [[""10:30"", ""22:00""]], ""Sun"": [[""10:30"", ""21:00""]] }",Pizza,,,,2019-07
159808,159994,222-222@63s-ws3-bp9,sg:892d512ecf704783b0fd814fdf33de26,,,Buffalo Wild Wings,SG_BRAND_f5c3315bd88c63a7a421a97165d8b108,Buffalo Wild Wings,Restaurants and Other Eating Places,Full-Service Restaurants,722511.0,39.630223,-77.771074,230 Railway Ln,Hagerstown,MD,21740,US,13017667250.0,"{ ""Mon"": [[""11:00"", ""24:00""]], ""Tue"": [[""11:00"", ""24:00""]], ""Wed"": [[""11:00"", ""24:00""]], ""Thu"": [[""11:00"", ""24:00""]], ""Fri"": [[""11:00"", ""24:00""]], ""Sat"": [[""0:00"", ""1:00""], [""11:00"", ""24:00""]], ""Sun"": [[""0:00"", ""1:00""], [""11:00"", ""24:00""]] }","Late Night,Chicken Wings,Lunch,American Food,Casual Dining,Sports Bar,Dinner",,,2020-03,2019-07
160190,160376,223-223@63s-wsc-m6k,sg:a28c165bd9214a47a3f814a82b878bb0,,,Maloo's Pub & Grill,,,Restaurants and Other Eating Places,Full-Service Restaurants,722511.0,39.63774,-77.72748,325 Virginia Ave,Hagerstown,MD,21740,US,13017900077.0,,"Bar or Pub,Late Night",,2020-01,,2019-07
161056,161242,225-222@63s-whh-j35,sg:dc19f8d303e14e8391dfdaf0eedfdab8,,,Tuesday Morning,SG_BRAND_399141eb2c47ee5b45c6102be34b9073,Tuesday Morning,"General Merchandise Stores, including Warehouse Clubs and Supercenters",All Other General Merchandise Stores,452319.0,39.621912,-77.73605699999999,1171 Maryland Ave,Hagerstown,MD,21740,US,12404200800.0,,,,,2020-02,2019-07
161591,161777,22c-222@63s-wh2-xkf,sg:fefb5fccb85d4a7eba23b4a7ad6a61e9,,,Elements Cafe and Lounge,,,Restaurants and Other Eating Places,Full-Service Restaurants,722511.0,39.66848,-77.699003,12916 Conamar Dr Ste 103,Hagerstown,MD,21742,US,,,"Bar or Pub,Late Night,American Food,Seafood",,2020-01,,2019-07
163771,163959,222-222@63s-ws5-rx5,sg:8348591541f04623bd909d4d6678ef88,,,Valley Assembly Of God,,,Religious Organizations,Religious Organizations,813110.0,39.625243,-77.759955,17544 York Rd,Halfway,MD,21740,US,13012237977.0,,,,,,2019-07
169209,169404,zzw-226@63s-whf-6rk,sg:e2269c1d40bb47a68b889deaab719bb6,222-222@63s-whf-3nq,sg:04a64aef2b9541a19c771d494f77f120,Todd A Harrison DPM,,,Offices of Physicians,Offices of Physicians (except Mental Health Specialists),621111.0,39.622119,-77.683882,11110 Medical Campus Rd,Robinwood,MD,21742,US,,"{ ""Mon"": [[""9:00"", ""17:00""]], ""Tue"": [[""9:00"", ""17:00""]], ""Wed"": [[""9:00"", ""17:00""]], ""Thu"": [[""9:00"", ""17:00""]], ""Fri"": [[""9:00"", ""17:00""]], ""Sat"": [], ""Sun"": [] }",,,,,2019-07
171936,172134,zzy-222@63s-whq-rp9,sg:8c53ae0f8cf44d71a747512a3a3ce633,,,Saint Johns Churchyard,,,Death Care Services,Cemeteries and Crematories,812220.0,39.638093,-77.718053,Saint Johns Churchyard,Hagerstown,MD,21740,US,,,,,,,2019-07
174037,174237,222-222@63s-wh6-6x5,sg:139e9d03cb4147d7b38be86e7a83890c,,,P T B,,,"Other Professional, Scientific, and Technical Services","Photography Studios, Portrait",541921.0,39.693062,-77.70348100000001,13815 Long Ridge Dr,Fountainhead-Orchard Hills,MD,21742,US,13017970183.0,,,,2020-01,,2019-07
174851,175053,zzw-224@63s-whh-btv,sg:4573d0a9251e4470836ecdf0026c595f,,,Miracle-Ear,SG_BRAND_dbd5107585ce3c5233c7dc508e7cedad,Miracle-Ear,Health and Personal Care Stores,All Other Health and Personal Care Stores,446199.0,39.612201,-77.722217,222 E. Oak Ridge Dr. Suite1850,Hagerstown,MD,21740,US,,"{ ""Mon"": [[""9:00"", ""16:30""]], ""Tue"": [[""9:00"", ""16:30""]], ""Wed"": [[""9:00"", ""16:30""]], ""Thu"": [[""9:00"", ""16:30""]], ""Fri"": [[""9:00"", ""16:30""]], ""Sat"": [], ""Sun"": [] }",,,,,2019-07
176424,176626,zzw-222@63s-wsc-pgk,sg:a8ff245ec019436da1cb9fb5212ffc83,,,Wrenches & Wreckers,,,Support Activities for Road Transportation,Motor Vehicle Towing,488410.0,39.647623,-77.743907,1201 W Washington St,Hagerstown,MD,21740,US,13017453500.0,,,,,,2019-07
177380,177582,224-222@63s-wgz-dgk,sg:e701af6a6af047b7a583f1a804a89335,225-222@63s-wgz-dgk,sg:67747762a5c14c0abca84fc2ce2aa5ac,Fred L Bye DDS MS,,,Offices of Dentists,Offices of Dentists,621210.0,39.683011,-77.72115699999999,13424 Pennsylvania Ave Ste 201,Fountainhead-Orchard Hills,MD,21742,US,,"{ ""Mon"": [[""9:00"", ""17:00""]], ""Tue"": [[""9:00"", ""17:00""]], ""Wed"": [[""9:00"", ""17:00""]], ""Thu"": [[""9:00"", ""17:00""]], ""Fri"": [[""9:00"", ""14:00""]], ""Sat"": [], ""Sun"": [] }",,,,,2019-07
178160,178365,223-224@63s-wh2-tn5,sg:167a63b1b8414393be3aa6e47983d243,,,Keystone Quality Products,,,Furniture Stores,Furniture Stores,442110.0,39.66491,-77.701425,1583 Potomac Ave,Hagerstown,MD,21742,US,12404205966.0,"{ ""Mon"": [[""9:00"", ""16:00""]], ""Tue"": [[""9:00"", ""16:00""]], ""Wed"": [[""8:00"", ""16:00""]], ""Thu"": [[""8:00"", ""17:00""]], ""Fri"": [[""8:00"", ""19:00""]], ""Sat"": [[""8:00"", ""17:00""]], ""Sun"": [] }",,,2020-01,,2019-07
181765,181972,224-222@63s-whh-hbk,sg:fa4e3092051c40f0960c0765c01dfbf6,,,Plato's Closet,SG_BRAND_ab9f5c33031a41b8c877ad3dd5dc7660,Plato's Closet,Used Merchandise Stores,Used Merchandise Stores,453310.0,39.622395,-77.735825,1125 Maryland Ave,Hagerstown,MD,21740,US,13016651125.0,"{ ""Mon"": [[""10:00"", ""21:00""]], ""Tue"": [[""10:00"", ""21:00""]], ""Wed"": [[""10:00"", ""21:00""]], ""Thu"": [[""10:00"", ""21:00""]], ""Fri"": [[""10:00"", ""21:00""]], ""Sat"": [[""10:00"", ""21:00""]], ""Sun"": [[""12:00"", ""17:00""]] }",,,,2020-11,2019-07
182625,182833,222-222@63s-wh5-6p9,sg:30136b02c9cb443d8434cf2b6089c4ae,zzw-224@63s-wh5-3yv,sg:f02deb9ab8a945c797749eb23a31129f,Sweet Frog,SG_BRAND_5210f3e6393aa617,Sweet Frog,Restaurants and Other Eating Places,Limited-Service Restaurants,722513.0,39.661672,-77.743217,18081 Garland Groh Blvd,Hagerstown,MD,21740,US,13017917343.0,"{ ""Mon"": [[""12:00"", ""21:00""]], ""Tue"": [[""12:00"", ""21:00""]], ""Wed"": [[""12:00"", ""21:00""]], ""Thu"": [[""12:00"", ""21:00""]], ""Fri"": [[""12:00"", ""22:00""]], ""Sat"": [[""12:00"", ""22:00""]], ""Sun"": [[""13:00"", ""21:00""]] }","Frozen Yogurt Shop,Catering,Counter Service,Snacks",,,2020-12,2019-07
183228,183436,224-222@63s-whd-bp9,sg:54d9d037877044bfb8fdd1cab36c34a0,,,Valvoline,SG_BRAND_39e16e9497a95ca0,Valvoline,Automotive Repair and Maintenance,All Other Automotive Repair and Maintenance,811198.0,39.615364,-77.695231,180 S Edgewood Dr,Hagerstown,MD,21740,US,13017664412.0,"{ ""Mon"": [[""8:00"", ""18:00""]], ""Tue"": [[""8:00"", ""18:00""]], ""Wed"": [[""8:00"", ""18:00""]], ""Thu"": [[""8:00"", ""18:00""]], ""Fri"": [[""8:00"", ""18:00""]], ""Sat"": [[""8:00"", ""18:00""]], ""Sun"": [[""9:00"", ""17:00""]] }",,,,,2019-07
183848,184057,zzw-222@63s-wgy-vj9,sg:7992b2fa79bd4128b2a074e292b3f181,,,Kaplan University Hagerstown Campus,,,Junior Colleges,Junior Colleges,611210.0,39.674047,-77.72195,18618 Crestwood Dr,Fountainhead-Orchard Hills,MD,21742,US,,,,,,,2019-07
185391,185602,22k-222@63s-whj-9j9,sg:df5bcfdb2a24457f8cd9bed9837467ab,,,South Hagerstown Fire Company Engine 5,,,"Justice, Public Order, and Safety Activities",Fire Protection,922160.0,39.628038,-77.732578,409 W 1st St,Hagerstown,MD,21740,US,13017333337.0,,,,,,2019-07
186450,186662,226-223@63s-whd-9fz,sg:2111f7f59c084a129a82ebbc8320fa39,,,Turner's Enterprise,,,Other Amusement and Recreation Industries,Bowling Centers,713950.0,39.626789,-77.697997,1350 Dual Hwy,Hagerstown,MD,21740,US,,,,,,,2019-07
186933,187145,226-223@63s-wh9-g8v,sg:3ca1162478a147be922f004ac5b01825,,,Dollars & Sense,,,"General Merchandise Stores, including Warehouse Clubs and Supercenters",All Other General Merchandise Stores,452319.0,39.687529,-77.72879499999999,18501 Maugans Ave Ste 104,Fountainhead-Orchard Hills,MD,21742,US,13017669207.0,"{ ""Mon"": [[""9:00"", ""21:00""]], ""Tue"": [[""9:00"", ""21:00""]], ""Wed"": [[""9:00"", ""21:00""]], ""Thu"": [[""9:00"", ""21:00""]], ""Fri"": [[""9:00"", ""21:00""]], ""Sat"": [[""9:00"", ""21:00""]], ""Sun"": [[""10:00"", ""18:00""]] }",,,,,2019-07
188181,188395,22c-222@63s-whr-9zz,sg:898810a08cbb43039ed9f8a1454ddd0b,,,Schindels Pharmacy,,,Health and Personal Care Stores,Pharmacies and Drug Stores,446110.0,39.650198,-77.713561,642 Oak Hill Ave,Hagerstown,MD,21740,US,13017392780.0,,,,2020-07,,2019-07
192734,192955,zzy-223@63s-w38-kzz,sg:ae547de2d6ed40c396125765e58d1b13,zzw-223@63s-w38-mc5,sg:7ffbc1f244234090bd748db4d166570e,Dairy Queen,SG_BRAND_d6fdfe0213b3ad6f7bec024ed7719b7e,Dairy Queen,Restaurants and Other Eating Places,Limited-Service Restaurants,722513.0,39.606953,-77.734796,Prime Outlets At Hagerstown,Hagerstown,MD,21740,US,13013938400.0,,"Counter Service,Ice Cream Shop,Lunch,Fast Food,Drive Through,Dinner,Burgers",,,2019-11,2019-11
195699,195926,226-222@63s-whh-52k,sg:6d4d8cffab54412ebebc961e7346c1b7,,,Stotties Mobile Auto Detailing,,,Automotive Repair and Maintenance,Car Washes,811192.0,39.620742,-77.72677900000001,1120 Pope Ave,Hagerstown,MD,21740,US,12408181857.0,"{ ""Mon"": [[""9:00"", ""17:00""]], ""Tue"": [[""9:00"", ""17:00""]], ""Wed"": [[""9:00"", ""17:00""]], ""Thu"": [[""9:00"", ""17:00""]], ""Fri"": [[""9:00"", ""17:00""]], ""Sat"": [[""9:00"", ""17:00""]], ""Sun"": [] }",,,,,2019-07
200607,200837,22v-222@63s-whq-ks5,sg:9f47da6ea20c458ab410afed29248938,,,Uncle louie G's Italian Ice & Ice Cream,,,Restaurants and Other Eating Places,Snack and Nonalcoholic Beverage Bars,722515.0,39.64168,-77.718986,34E E Washington St,Hagerstown,MD,21740,US,13016713084.0,"{ ""Mon"": [[""12:00"", ""19:00""]], ""Tue"": [[""12:00"", ""19:00""]], ""Wed"": [[""12:00"", ""19:00""]], ""Thu"": [[""12:00"", ""19:00""]], ""Fri"": [[""12:00"", ""20:00""]], ""Sat"": [[""12:00"", ""20:00""]], ""Sun"": [] }",Ice Cream Shop,,2020-01,,2019-07
202463,202695,224-222@63s-whm-7t9,sg:1938f6f9780149efab7bb3099d55cb1a,,,Hair Rescue,,,Personal Care Services,Beauty Salons,812112.0,39.642702,-77.681432,19800 Jefferson Blvd,Hagerstown,MD,21742,US,12405136138.0,,,,,,2019-07
202531,202763,zzw-223@63s-ws4-4d9,sg:1d18940ef84342a0aa235db61664f123,zzw-223@63s-ws4-45f,sg:d2b7ae80f88842bdbd3dc82732977578,Nikko Japanese Steak and Seafood,,,Restaurants and Other Eating Places,Full-Service Restaurants,722511.0,39.633596,-77.762817,1580 Wesel Blvd Ste F,Hagerstown,MD,21740,US,13017140005.0,,"Japanese Food,Sushi",,,,2019-07
203855,204091,zzw-222@63s-ws4-zpv,sg:70579d66cd58432f9bb3334f0f83786a,,,National Tire & Battery (NTB),SG_BRAND_7f044785a50c420953458855434e0adf,National Tire & Battery (NTB),Automotive Repair and Maintenance,General Automotive Repair,811111.0,39.622167,-77.768424,17608 Valley Mall Rd,Halfway,MD,21740,US,,"{ ""Mon"": [[""7:00"", ""20:00""]], ""Tue"": [[""7:00"", ""20:00""]], ""Wed"": [[""7:00"", ""20:00""]], ""Thu"": [[""7:00"", ""20:00""]], ""Fri"": [[""7:00"", ""20:00""]], ""Sat"": [[""7:00"", ""19:00""]], ""Sun"": [[""9:00"", ""17:00""]] }",,,,2020-12,2019-07
206760,206998,22p-222@63s-whq-swk,sg:2833dcdbf2b44f6dad525f853197bde5,,,Sereni tea is a victorian tea room and bakery,,,Bakeries and Tortilla Manufacturing,Retail Bakeries,311811.0,39.638586,-77.72166700000001,21 E Baltimore St,Hagerstown,MD,21740,US,,,"Tea House,Bakery",,2020-01,,2019-07
207988,208227,223-222@63s-wgz-tvz,sg:74cd8de372784c2ba0a07581643a3c3c,223-223@63s-wgz-tvz,sg:a3dda8d545ac446ea33680419a15374e,MinuteClinic,SG_BRAND_7addbb50380d485c29258638e50c38ac,MinuteClinic,Offices of Physicians,Offices of Physicians (except Mental Health Specialists),621111.0,39.662936,-77.70188,1503 Potomac Ave,Hagerstown,MD,21742,US,,,,,,2019-09,2019-07
208212,208451,zzw-222@63s-wsb-rx5,sg:84720d26db3d4b16af12de38a9ebbc79,,,Merry Maids,SG_BRAND_8336974f8bff28246a804c3d31ea932f,Merry Maids,Services to Buildings and Dwellings,Janitorial Services,561720.0,39.627746,-77.738435,1025A Virginia Ave,Hagerstown,MD,21740,US,12402036524.0,,,,,2020-11,2020-11
211063,211303,zzw-222@63s-w38-r49,sg:39f1402b5d944caf87b3220e363d36b3,,,ALDI,SG_BRAND_41267d9fb3826d417e32077a3b0a35e5,ALDI,Grocery Stores,Supermarkets and Other Grocery (except Convenience) Stores,445110.0,39.600435,-77.72848499999999,10447 Sharpsburg Pike,Hagerstown,MD,21740,US,,,,,,,2019-07
212480,212723,222-222@63s-wh4-66k,sg:904dbb19f785441ca376802e5bffa8c8,,,Trailer Enterprises,,,"Automotive Parts, Accessories, and Tire Stores",Automotive Parts and Accessories Stores,441310.0,39.674348,-77.738385,13121 Maugansville Rd,Hagerstown,MD,21740,US,13017915343.0,"{ ""Mon"": [[""8:00"", ""17:00""]], ""Tue"": [[""8:00"", ""17:00""]], ""Wed"": [[""8:00"", ""17:00""]], ""Thu"": [[""8:00"", ""17:00""]], ""Fri"": [[""8:00"", ""17:00""]], ""Sat"": [[""9:00"", ""12:00""]], ""Sun"": [] }",,,,,2019-07
213380,213623,22z-222@63s-whq-85f,sg:ce39d71aef604802905b715659b87409,,,Glitz & Glam Boutique,,,Clothing Stores,Women's Clothing Stores,448120.0,39.642637,-77.717476,50 E Franklin St,Hagerstown,MD,21740,US,,"{ ""Mon"": [], ""Tue"": [[""10:00"", ""20:00""]], ""Wed"": [[""10:00"", ""20:00""]], ""Thu"": [[""10:00"", ""20:00""]], ""Fri"": [[""10:00"", ""21:00""]], ""Sat"": [[""10:00"", ""21:00""]], ""Sun"": [[""12:00"", ""18:00""]] }",,,,,2019-07
216209,216456,223-222@63s-wsb-tn5,sg:84158692db40491585fcf43747efef19,,,Western Cary Building Products,,,Automotive Repair and Maintenance,Car Washes,811192.0,39.634325,-77.737999,1120 Business Center Dr Ste D,Hagerstown,MD,21740,US,13017455100.0,,,,,,2019-07
219514,219765,zzw-223@63s-whq-mp9,sg:501337cd3d3844b6b595c35591296739,,,Roy Rogers,SG_BRAND_b3a32739ed4a3a2486e9b825eb6adac1,Roy Rogers,Restaurants and Other Eating Places,Limited-Service Restaurants,722513.0,39.646633,-77.725351,100 N Burhans Blvd,Hagerstown,MD,21740,US,13017395755.0,,"Counter Service,Sandwich Shop,Lunch,Fast Food,Drive Through,Breakfast,Fried Chicken,Dinner,Burgers",,,2021-01,2019-07
219892,220145,223-222@63s-wsb-8d9,sg:670f0e8381e84101a2e69f7d4fe08350,,,Vision Quest Ministries Inc,,,Religious Organizations,Religious Organizations,813110.0,39.6599,-77.763538,12101 Fallen Timbers Cir,Hagerstown,MD,21740,US,,,,,,,2019-07
222322,222579,223-223@63s-wh2-tn5,sg:04a3c4c2477640e888dd60024d22456a,,,Prime Quality Produce,,,Grocery Stores,Supermarkets and Other Grocery (except Convenience) Stores,445110.0,39.664863,-77.701447,1583 Potomac Ave,Hagerstown,MD,21742,US,12404206721.0,,,,2020-01,,2019-07
227730,227992,zzw-22b@63s-ws5-3yv,sg:5a79c5a7702e490e8405573152223b34,22d-22j@63s-ws5-45f,sg:8d25d3093e2647e4b11e3ce3a8b85844,Express Stores,SG_BRAND_77ee5560663f3f23,Express Stores,Wired and Wireless Telecommunications Carriers,Wireless Telecommunications Carriers (except Satellite),517312.0,39.624508,-77.76780600000001,17301 Valley Mall Rd Ste 546,Halfway,MD,21740,US,,,,,,2020-08,2020-08
228322,228584,22m-222@63s-whh-mp9,sg:7fd5fbb5c4374d79a3d2f28b9c745f7a,22p-222@63s-whh-mp9,sg:745cbfbfafaf48c9aff7d213de5ad003,Signature Hair Salon,,,Personal Care Services,Beauty Salons,812112.0,39.624697,-77.733355,1035 Maryland Ave,Hagerstown,MD,21740,US,13017900933.0,"{ ""Mon"": [], ""Tue"": [[""9:00"", ""18:00""]], ""Wed"": [[""9:00"", ""19:00""]], ""Thu"": [[""9:00"", ""19:00""]], ""Fri"": [[""9:00"", ""19:00""]], ""Sat"": [[""8:00"", ""16:00""]], ""Sun"": [] }",,,,,2019-07
230704,230973,222-222@63s-whr-45f,sg:1511677adb2644bfa437252161148704,,,Dairy Queen,SG_BRAND_d6fdfe0213b3ad6f7bec024ed7719b7e,Dairy Queen,Restaurants and Other Eating Places,Limited-Service Restaurants,722513.0,39.634846,-77.704189,824 Dual Hwy,Hagerstown,MD,21740,US,13017338486.0,"{ ""Mon"": [[""10:00"", ""22:00""]], ""Tue"": [[""10:00"", ""22:00""]], ""Wed"": [[""10:00"", ""22:00""]], ""Thu"": [[""10:00"", ""22:00""]], ""Fri"": [[""10:00"", ""23:00""]], ""Sat"": [[""10:00"", ""23:00""]], ""Sun"": [[""10:00"", ""22:00""]] }","Counter Service,Ice Cream Shop,Lunch,Fast Food,Drive Through,Dinner,Burgers",,,2019-11,2019-07
231646,231915,zzw-223@63s-whq-m49,sg:50632c6501384e1a8129714cd8bf000f,225-222@63s-whq-m49,sg:c684204146e043659d9f746e2281e623,Hagerstown Hypnosis Center,,,Outpatient Care Centers,Family Planning Centers,621410.0,39.642801,-77.71905600000001,44 N Potomac Street Suite 204,Hagerstown,MD,21740,US,12403474655.0,"{ ""Mon"": [[""9:00"", ""17:00""]], ""Tue"": [[""9:00"", ""17:30""]], ""Wed"": [[""9:00"", ""17:30""]], ""Thu"": [[""9:00"", ""17:30""]], ""Fri"": [[""9:00"", ""17:30""]], ""Sat"": [[""9:00"", ""17:30""]], ""Sun"": [] }",,,,,2019-07
233626,233898,222-222@63s-wgz-djv,sg:cbed220d32be48f482f8d8e4b29511f6,,,M&T Bank,SG_BRAND_528b789fac605691485c939ca81af840,M&T Bank,Depository Credit Intermediation,Commercial Banking,522110.0,39.682278,-77.720072,13409 Pennsylvania Ave,Fountainhead-Orchard Hills,MD,21742,US,13017455361.0,"{ ""Mon"": [[""9:00"", ""17:00""]], ""Tue"": [[""9:00"", ""17:00""]], ""Wed"": [[""9:00"", ""17:00""]], ""Thu"": [[""9:00"", ""17:00""]], ""Fri"": [[""9:00"", ""18:00""]], ""Sat"": [[""9:00"", ""13:00""]], ""Sun"": [] }",,,,2021-03,2019-07
234240,234512,22n-222@63s-whq-swk,sg:f5a7ee7e7a254b2299e0ba29d64d761c,,,R and K Pub,,,Drinking Places (Alcoholic Beverages),Drinking Places (Alcoholic Beverages),722410.0,39.638647,-77.721677,15 E Baltimore St,Hagerstown,MD,21740,US,13017903610.0,,"Bar or Pub,Late Night",,,,2019-07
234926,235198,222-227@63s-whp-b49,sg:228686eff71e465999ad85c04544048e,,,Flying Pie Co Express,,,Restaurants and Other Eating Places,Limited-Service Restaurants,722513.0,39.622758000000005,-77.675937,11205 John F Kennedy Dr,Robinwood,MD,21742,US,12406259025.0,,"Sandwich Shop,Pizza,Chicken Wings",,2020-02,,2019-07
239658,239933,222-222@63s-ws8-fcq,sg:4f7d1b2b31e54cd889d8576a7f395d5f,22d-22j@63s-ws5-45f,sg:8d25d3093e2647e4b11e3ce3a8b85844,Old Navy,SG_BRAND_b9051db14066a865167ed2cea172b3e2,Old Navy,Clothing Stores,Family Clothing Stores,448140.0,39.624167,-77.771723,17301 Valley Mall Rd Ste 584,Halfway,MD,21740,US,13015823128.0,,,,,2021-01,2019-07
244530,244812,223-222@63s-whq-ty9,sg:7dcf29eea68843fda923901dc439992c,zzz-222@63s-whq-wkz,sg:51bcd22085b34825832f62c6d0154a31,Washington County Sports Foundation,,,"Sporting Goods, Hobby, and Musical Instrument Stores",Sporting Goods Stores,451110.0,39.646088,-77.70528900000001,580 Security Rd,Hagerstown,MD,21740,US,,,,,,,2019-07
244604,244886,225-222@63s-wg8-tgk,sg:827709dc4ba048f9b81fc8d5c1a78953,,,Okinawan Shorin Ryu Karatedo Kobudo Academy,,,Other Schools and Instruction,Sports and Recreation Instruction,611620.0,39.642996,-77.651114,20604 Jefferson Blvd,Robinwood,MD,21742,US,12406255344.0,"{ ""Mon"": [[""16:30"", ""20:00""]], ""Tue"": [[""16:30"", ""20:00""]], ""Wed"": [[""16:30"", ""20:00""]], ""Thu"": [[""16:30"", ""20:00""]], ""Fri"": [], ""Sat"": [[""10:00"", ""12:00""]], ""Sun"": [] }",,,,,2019-07
245007,245290,233-222@63s-whq-hdv,sg:9fa04e5bba7e4c3f82a263c57b9f3982,,,Sufi Acupuncture & Healing,,,Offices of Other Health Practitioners,Offices of All Other Miscellaneous Health Practitioners,621399.0,39.641165,-77.720377,28 S Potomac St Ste 2R,Hagerstown,MD,21740,US,13016715549.0,,,,,,2019-07
245453,245737,zzw-224@63s-ws5-3yv,sg:bc41dd1458034164a28b9dc5cb637c50,22d-22j@63s-ws5-45f,sg:8d25d3093e2647e4b11e3ce3a8b85844,Tilt Studio Hagerstown,,,Amusement Parks and Arcades,Amusement Arcades,713120.0,39.624641,-77.767884,17301 Valley Mall Rd,Halfway,MD,21740,US,13014948560.0,"{ ""Mon"": [[""10:00"", ""22:00""]], ""Tue"": [[""10:00"", ""22:00""]], ""Wed"": [[""10:00"", ""22:00""]], ""Thu"": [[""10:00"", ""22:00""]], ""Fri"": [[""10:00"", ""24:00""]], ""Sat"": [[""10:00"", ""24:00""]], ""Sun"": [[""11:00"", ""22:00""]] }",,,,,2019-07
